ViscoIntrinseca ; RgFloryFox 
8.154154 ; 22.5709190369  
11.704682 ; 25.4610404968  
13.021707 ; 26.3822746277  
13.314961 ; 26.5788516998  
11.831759 ; 25.5528507233  
8.887291 ; 23.2280483246  
7.574558 ; 22.0229434967  
7.173538 ; 21.6272220612  
8.976698 ; 23.3056812286  
11.968612 ; 25.6509933472  
13.098477 ; 26.4340209961  
13.306617 ; 26.5732994080  
11.004924 ; 24.9431877136  
8.297920 ; 22.7027950287  
7.173538 ; 21.6272220612  
6.887197 ; 21.3355445862  
9.710073 ; 23.9238147736  
12.267589 ; 25.8628273010  
13.306617 ; 26.5732994080  
13.404368 ; 26.6382102966  
10.387420 ; 24.4676456451  
8.021355 ; 22.4477157593  
7.061958 ; 21.5145015717  
6.930589 ; 21.3802604675  
10.412692 ; 24.4874725342  
12.552499 ; 26.0615158081  
13.439416 ; 26.6614074707  
13.366698 ; 26.6132335663  
9.982347 ; 24.1453685760  
8.038282 ; 22.4634952545  
7.250309 ; 21.7040996552  
7.246255 ; 21.7000541687  
11.137485 ; 25.0429382324  
12.859582 ; 26.2723274231  
13.549565 ; 26.7340469360  
12.774467 ; 26.2142333984  
9.633303 ; 23.8605976105  
8.038282 ; 22.4634952545  
7.462739 ; 21.9140357971  
8.033991 ; 22.4594993591  
11.713027 ; 25.4670886993  
13.094424 ; 26.4312915802  
13.439416 ; 26.6614074707  
12.113809 ; 25.7543048859  
9.205818 ; 23.5023021698  
7.876157 ; 22.3114471436  
7.437467 ; 21.8892707825  
9.031296 ; 23.3528366089  
12.074708 ; 25.7265644073  
13.225554 ; 26.5192279816  
13.396024 ; 26.6326808929  
11.440515 ; 25.2680339813  
8.908272 ; 23.2463130951  
7.834196 ; 22.2717533112  
7.531166 ; 21.9808082581  
9.974003 ; 24.1386375427  
12.361049 ; 25.9283390045  
13.314961 ; 26.5788516998  
13.366698 ; 26.6132335663  
10.788440 ; 24.7785472870  
8.554935 ; 22.9348125458  
7.620573 ; 22.0674495697  
7.458448 ; 21.9098339081  
10.574578 ; 24.6137218475  
12.591599 ; 26.0885467529  
13.408660 ; 26.6410522461  
13.375043 ; 26.6187705994  
10.148524 ; 24.2786140442  
8.204460 ; 22.6172389984  
7.408142 ; 21.8604621887  
7.352352 ; 21.8054485321  
11.108159 ; 25.0209407806  
12.842893 ; 26.2609577179  
13.545512 ; 26.7313823700  
12.855529 ; 26.2695674896  
9.513140 ; 23.7609710693  
7.795095 ; 22.2346382141  
7.169485 ; 21.6231479645  
7.637262 ; 22.0835475922  
11.507749 ; 25.3174362183  
13.017415 ; 26.3793754578  
13.503551 ; 26.7037487030  
12.101172 ; 25.7453460693  
8.865118 ; 23.2087154388  
7.394313 ; 21.8468513489  
6.922245 ; 21.3716754913  
8.478165 ; 22.8659992218  
11.849879 ; 25.5658893585  
13.153075 ; 26.4706954956  
13.456105 ; 26.6724376678  
11.282681 ; 25.1512966156  
8.320332 ; 22.7232151031  
7.057666 ; 21.5101432800  
6.725311 ; 21.1670513153  
9.363651 ; 23.6358566284  
12.147426 ; 25.7781066895  
13.268947 ; 26.5482006073  
13.400315 ; 26.6355247498  
10.433673 ; 24.5039062500  
7.817506 ; 22.2559261322  
6.743431 ; 21.1860446930  
6.585598 ; 21.0194473267  
10.032654 ; 24.1858615875  
12.425422 ; 25.9732704163  
13.391732 ; 26.6298370361  
13.430833 ; 26.6557292938  
9.824514 ; 24.0174350739  
7.574558 ; 22.0229434967  
6.683349 ; 21.1229362488  
6.623268 ; 21.0594501495  
10.699033 ; 24.7099075317  
12.685060 ; 26.1529331207  
13.499497 ; 26.7010765076  
12.953280 ; 26.3359813690  
9.419441 ; 23.6827049255  
7.595300 ; 22.0430278778  
6.926298 ; 21.3758468628  
7.313251 ; 21.7667255402  
11.376380 ; 25.2207298279  
12.990951 ; 26.3614883423  
13.576268 ; 26.7515983582  
12.356757 ; 25.9253368378  
9.261608 ; 23.5496826172  
7.813215 ; 22.2518520355  
7.323026 ; 21.7764186859  
8.584261 ; 22.9609870911  
11.925220 ; 25.6199569702  
13.187884 ; 26.4940261841  
13.464450 ; 26.6779518127  
10.412692 ; 24.4874725342  
6.367683 ; 20.7850036621  
4.795074 ; 18.9098491669  
4.620314 ; 18.6772708893  
8.958578 ; 23.2899894714  
12.139081 ; 25.7722015381  
13.293981 ; 26.5648841858  
13.439416 ; 26.6614074707  
9.888887 ; 24.0697765350  
6.810426 ; 21.2559757233  
5.634307 ; 19.9542980194  
5.609273 ; 19.9246997833  
10.447501 ; 24.5147266388  
12.701749 ; 26.1644001007  
13.511895 ; 26.7092494965  
13.447761 ; 26.6669235229  
9.359598 ; 23.6324443817  
6.874799 ; 21.3227367401  
5.945920 ; 20.3155841827  
5.889892 ; 20.2515716553  
10.208606 ; 24.3264312744  
12.463092 ; 25.9994907379  
13.396024 ; 26.6326808929  
12.923955 ; 26.3160934448  
8.856773 ; 23.2014312744  
6.814718 ; 21.2604389191  
6.107807 ; 20.4983081818  
6.465435 ; 20.8908195496  
10.927915 ; 24.8848686218  
12.761830 ; 26.2055892944  
13.553857 ; 26.7368698120  
12.049674 ; 25.7087726593  
8.260250 ; 22.6683883667  
6.577253 ; 21.0105667114  
6.060361 ; 20.4450931549  
7.429122 ; 21.8810806274  
11.397361 ; 25.2362232208  
12.961625 ; 26.3416366577  
13.414144 ; 26.6446838379  
11.183499 ; 25.0773811340  
7.803440 ; 22.2425689697  
6.401300 ; 20.8215141296  
6.047725 ; 20.4308738708  
8.580208 ; 22.9573745728  
11.814832 ; 25.5406589508  
13.136147 ; 26.4593353271  
13.391732 ; 26.6298370361  
10.348319 ; 24.4369029999  
7.433414 ; 21.8852939606  
6.286621 ; 20.6964244843  
6.087064 ; 20.4750766754  
9.492159 ; 23.7434921265  
12.159823 ; 25.7868728638  
13.256310 ; 26.5397701263  
13.396024 ; 26.6326808929  
9.718418 ; 23.9306659698  
7.254600 ; 21.7083816528  
6.324291 ; 20.7376823425  
6.239175 ; 20.6442298889  
10.285615 ; 24.3874473572  
12.496470 ; 26.0226821899  
13.418435 ; 26.6475257874  
13.094424 ; 26.4312915802  
9.355307 ; 23.6288337708  
7.404088 ; 21.8564758301  
6.695985 ; 21.1362400055  
6.862163 ; 21.3096637726  
11.039733 ; 24.9694576263  
12.799739 ; 26.2315101624  
13.545512 ; 26.7313823700  
12.373685 ; 25.9371719360  
9.049416 ; 23.3684425354  
7.497549 ; 21.9480533600  
6.964206 ; 21.4147739410  
7.931947 ; 22.3640022278  
11.602639 ; 25.3868331909  
13.042687 ; 26.3964347839  
13.414144 ; 26.6446838379  
11.214255 ; 25.1003475189  
7.663965 ; 22.1092548370  
6.180524 ; 20.5793361664  
5.792140 ; 20.1389102936  
8.222580 ; 22.6338787079  
11.683702 ; 25.4458179474  
13.106822 ; 26.4396324158  
13.426780 ; 26.6530494690  
10.728358 ; 24.7324619293  
7.871866 ; 22.3073921204  
6.700038 ; 21.1405067444  
6.490707 ; 20.9180049896  
9.598255 ; 23.8316268921  
12.263297 ; 25.8598098755  
13.350009 ; 26.6021518707  
13.451814 ; 26.6696014404  
9.359598 ; 23.6324443817  
6.533861 ; 20.9642601013  
5.476474 ; 19.7662048340  
5.378723 ; 19.6478939056  
9.777069 ; 23.9787101746  
12.317657 ; 25.8979644775  
13.370990 ; 26.6160812378  
13.221501 ; 26.5165195465  
9.390116 ; 23.6581039429  
7.339715 ; 21.7929477692  
6.554842 ; 20.9866771698  
6.670713 ; 21.1096172333  
10.950326 ; 24.9018688202  
12.816428 ; 26.2429065704  
13.609647 ; 26.7735042572  
12.581824 ; 26.0817947388  
9.290934 ; 23.5745124817  
7.736444 ; 22.1787338257  
7.173538 ; 21.6272220612  
7.961273 ; 22.3915290833  
11.640309 ; 25.4142780304  
13.090133 ; 26.4284038544  
13.460397 ; 26.6752719879  
11.687755 ; 25.4487590790  
8.494854 ; 22.8809947968  
7.101058 ; 21.5541362762  
6.679058 ; 21.1184139252  
8.644342 ; 23.0144309998  
11.887549 ; 25.5929508209  
13.192176 ; 26.4969005585  
13.451814 ; 26.6696014404  
10.689258 ; 24.7023792267  
7.651329 ; 22.0970973969  
6.415128 ; 20.8364963531  
6.154060 ; 20.5499210358  
9.244919 ; 23.5355281830  
12.097119 ; 25.7424716949  
13.264655 ; 26.5453376770  
13.443469 ; 26.6640853882  
10.178088 ; 24.3021659851  
7.705688 ; 22.1493034363  
6.743431 ; 21.1860446930  
6.614923 ; 21.0506019592  
10.263204 ; 24.3697223663  
12.510537 ; 26.0324420929  
13.430833 ; 26.6557292938  
13.310908 ; 26.5761566162  
9.381771 ; 23.6510944366  
7.232189 ; 21.6860027313  
6.401300 ; 20.8215141296  
6.448745 ; 20.8728313446  
10.745048 ; 24.7452793121  
12.676715 ; 26.1471996307  
13.507842 ; 26.7065792084  
12.629270 ; 26.1145381927  
9.257555 ; 23.5462474823  
7.628917 ; 22.0755004883  
7.036685 ; 21.4888057709  
7.701635 ; 22.1454181671  
11.511802 ; 25.3204078674  
13.021707 ; 26.3822746277  
13.464450 ; 26.6779518127  
12.079000 ; 25.7296123505  
9.228230 ; 23.5213584900  
7.927894 ; 22.3601932526  
7.501840 ; 21.9522418976  
9.099722 ; 23.4116649628  
12.130498 ; 25.7661266327  
13.323306 ; 26.5844058990  
13.495206 ; 26.6982479095  
11.469840 ; 25.2896060944  
8.933544 ; 23.2682762146  
7.838487 ; 22.2758197784  
7.570266 ; 22.0187816620  
10.011673 ; 24.1689891815  
12.506246 ; 26.0294647217  
13.499497 ; 26.7010765076  
13.558148 ; 26.7396926880  
10.809182 ; 24.7944145203  
8.532524 ; 22.9147663116  
7.620573 ; 22.0674495697  
7.454395 ; 21.9058647156  
10.643004 ; 24.6666965485  
12.727021 ; 26.1817398071  
13.558148 ; 26.7396926880  
13.511895 ; 26.7092494965  
10.092734 ; 24.2340431213  
8.102417 ; 22.5230808258  
7.318973 ; 21.7723999023  
7.267236 ; 21.7209777832  
11.085748 ; 25.0041007996  
12.888907 ; 26.2922821045  
13.655900 ; 26.8038005829  
12.808084 ; 26.2372093201  
9.363651 ; 23.6358566284  
7.647037 ; 22.0929660797  
7.015705 ; 21.4674282074  
7.518529 ; 21.9685077667  
11.422395 ; 25.2546882629  
12.990951 ; 26.3614883423  
13.485431 ; 26.6918010712  
12.016057 ; 25.6848449707  
8.788109 ; 23.1413173676  
7.318973 ; 21.7723999023  
6.845474 ; 21.2923736572  
8.422375 ; 22.8157348633  
11.827468 ; 25.5497608185  
13.183831 ; 26.4913120270  
13.481139 ; 26.6889705658  
11.256217 ; 25.1316165924  
8.358002 ; 22.7574577332  
7.122039 ; 21.5753421783  
6.818771 ; 21.2646522522  
9.407043 ; 23.6723098755  
12.215852 ; 25.8264179230  
13.350009 ; 26.6021518707  
13.485431 ; 26.6918010712  
10.518788 ; 24.5703582764  
7.948875 ; 22.3798999786  
6.913900 ; 21.3630847931  
6.747484 ; 21.1902904510  
10.148524 ; 24.2786140442  
12.514590 ; 26.0352535248  
13.485431 ; 26.6918010712  
13.507842 ; 26.7065792084  
9.876251 ; 24.0595207214  
7.680654 ; 22.1252918243  
6.828546 ; 21.2748088837  
6.768465 ; 21.2122287750  
10.800838 ; 24.7880325317  
12.778758 ; 26.2171688080  
13.618230 ; 26.7791309357  
12.965917 ; 26.3445434570  
9.407043 ; 23.6723098755  
7.603883 ; 22.0513267517  
6.917953 ; 21.3672599792  
7.323026 ; 21.7764186859  
11.355399 ; 25.2052154541  
13.005017 ; 26.3709983826  
13.609647 ; 26.7735042572  
12.267589 ; 25.8628273010  
9.091377 ; 23.4045066833  
7.612228 ; 22.0593910217  
7.134437 ; 21.5878543854  
8.478165 ; 22.8659992218  
11.912822 ; 25.6110744476  
13.264655 ; 26.5453376770  
13.524531 ; 26.7175731659  
11.644601 ; 25.4174003601  
8.908272 ; 23.2463130951  
7.701635 ; 22.1454181671  
7.381677 ; 21.8344001770  
9.675264 ; 23.8951931000  
12.352704 ; 25.9225044250  
13.404368 ; 26.6382102966  
13.507842 ; 26.7065792084  
10.842799 ; 24.8200931549  
8.397102 ; 22.7928905487  
7.408142 ; 21.8604621887  
7.202863 ; 21.6566505432  
10.323285 ; 24.4171829224  
12.573241 ; 26.0758628845  
13.481139 ; 26.6889705658  
13.443469 ; 26.6640853882  
10.387420 ; 24.4676456451  
8.397102 ; 22.7928905487  
7.612228 ; 22.0593910217  
7.522821 ; 21.9726867676  
11.039733 ; 24.9694576263  
12.834548 ; 26.2552680969  
13.584613 ; 26.7570762634  
13.067721 ; 26.4133129120  
10.055064 ; 24.2038555145  
8.469820 ; 22.8584957123  
7.838487 ; 22.2758197784  
8.038282 ; 22.4634952545  
11.619328 ; 25.3990001678  
13.030051 ; 26.3879089355  
13.507842 ; 26.7065792084  
12.411355 ; 25.9634666443  
9.687662 ; 23.9053955078  
8.358002 ; 22.7574577332  
7.867813 ; 22.3035640717  
8.856773 ; 23.2014312744  
12.011765 ; 25.6817855835  
13.200521 ; 26.5024871826  
13.366698 ; 26.6132335663  
11.773108 ; 25.5105609894  
9.232283 ; 23.5248012543  
8.106709 ; 22.5270557404  
7.782697 ; 22.2228431702  
9.773016 ; 23.9753971100  
12.321948 ; 25.9009723663  
13.302564 ; 26.5706005096  
13.350009 ; 26.6021518707  
10.979651 ; 24.9240798950  
8.600950 ; 22.9758567810  
7.628917 ; 22.0755004883  
7.404088 ; 21.8564758301  
10.271548 ; 24.3763256073  
12.458800 ; 25.9965076447  
13.323306 ; 26.5844058990  
13.306617 ; 26.5732994080  
10.076045 ; 24.2206783295  
7.906913 ; 22.3404502869  
7.049322 ; 21.5016613007  
6.947278 ; 21.3974094391  
10.617970 ; 24.6473426819  
12.552499 ; 26.0615158081  
13.362407 ; 26.6103839874  
12.919663 ; 26.3131809235  
9.296656 ; 23.5793495178  
7.385969 ; 21.8386325836  
6.648540 ; 21.0862026215  
6.849527 ; 21.2965755463  
10.975598 ; 24.9210128784  
12.714385 ; 26.1730728149  
13.464450 ; 26.6779518127  
12.168406 ; 25.7929401398  
8.738041 ; 23.0972862244  
7.101058 ; 21.5541362762  
6.538152 ; 20.9688510895  
7.624864 ; 22.0715904236  
11.418342 ; 25.2516994476  
12.901544 ; 26.3008728027  
13.247966 ; 26.5342006683  
11.389016 ; 25.2300624847  
8.255959 ; 22.6644630432  
6.878852 ; 21.3269252777  
6.517171 ; 20.9463958740  
8.725405 ; 23.0861473083  
11.844157 ; 25.5617733002  
13.072013 ; 26.4162044525  
13.285636 ; 26.5593261719  
10.668277 ; 24.6862049103  
7.936239 ; 22.3680362701  
6.824493 ; 21.2705974579  
6.589889 ; 21.0240135193  
9.666681 ; 23.8881244659  
12.190579 ; 25.8085975647  
13.213157 ; 26.5109405518  
13.289927 ; 26.5621852875  
10.152816 ; 24.2820358276  
7.898569 ; 22.3325881958  
6.994724 ; 21.4460086823  
6.878852 ; 21.3269252777  
10.493516 ; 24.5506649017  
12.535571 ; 26.0497951508  
13.418435 ; 26.6475257874  
13.123750 ; 26.4510097504  
9.764433 ; 23.9683761597  
7.927894 ; 22.3601932526  
7.169485 ; 21.6231479645  
7.271289 ; 21.7250137329  
11.175155 ; 25.0711421967  
12.855529 ; 26.2695674896  
13.570546 ; 26.7478389740  
12.518882 ; 26.0382289886  
9.428024 ; 23.6898975372  
7.910966 ; 22.3442649841  
7.344007 ; 21.7971954346  
8.119106 ; 22.5385341644  
11.704682 ; 25.4610404968  
13.098477 ; 26.4340209961  
13.400315 ; 26.6355247498  
11.925220 ; 25.6199569702  
9.168148 ; 23.4701995850  
7.919549 ; 22.3523445129  
7.543802 ; 21.9930953979  
9.290934 ; 23.5745124817  
12.172460 ; 25.7958030701  
13.289927 ; 26.5621852875  
13.418435 ; 26.6475257874  
11.355399 ; 25.2052154541  
8.972645 ; 23.3021736145  
7.969856 ; 22.3995742798  
7.697343 ; 22.1413059235  
10.258912 ; 24.3663253784  
12.531518 ; 26.0469875336  
13.439416 ; 26.6614074707  
13.451814 ; 26.6696014404  
10.817765 ; 24.8009777069  
8.771420 ; 23.1266593933  
7.944583 ; 22.3758735657  
7.791042 ; 22.2307834625  
10.907172 ; 24.8691139221  
12.774467 ; 26.2142333984  
13.549565 ; 26.7340469360  
13.337373 ; 26.5937576294  
10.327338 ; 24.4203777313  
8.609533 ; 22.9834976196  
7.867813 ; 22.3035640717  
7.863521 ; 22.2995071411  
11.418342 ; 25.2516994476  
12.982606 ; 26.3558425903  
13.634919 ; 26.7900676727  
12.722730 ; 26.1787986755  
9.837151 ; 24.0277271271  
8.362293 ; 22.7613525391  
7.795095 ; 22.2346382141  
8.358002 ; 22.7574577332  
11.835813 ; 25.5557689667  
13.171195 ; 26.4828472137  
13.430833 ; 26.6557292938  
12.074708 ; 25.7265644073  
9.321690 ; 23.6004962921  
8.054972 ; 22.4790325165  
7.647037 ; 22.0929660797  
9.215593 ; 23.5106182098  
12.134789 ; 25.7691650391  
13.260602 ; 26.5426349640  
13.404368 ; 26.6382102966  
11.270284 ; 25.1420803070  
8.669615 ; 23.0368366241  
7.570266 ; 22.0187816620  
7.288217 ; 21.7418594360  
9.858131 ; 24.0447978973  
12.313603 ; 25.8951244354  
13.302564 ; 26.5706005096  
13.350009 ; 26.6021518707  
10.502099 ; 24.5573577881  
8.175135 ; 22.5902614594  
7.223844 ; 21.6776580811  
7.061958 ; 21.5145015717  
10.400056 ; 24.4775600433  
12.531518 ; 26.0469875336  
13.418435 ; 26.6475257874  
13.268947 ; 26.5482006073  
9.743690 ; 23.9513931274  
7.718324 ; 22.1614055634  
6.887197 ; 21.3355445862  
6.866216 ; 21.3138580322  
10.826110 ; 24.8073520660  
12.689351 ; 26.1558837891  
13.468741 ; 26.6807842255  
12.616633 ; 26.1058235168  
9.236574 ; 23.5284461975  
7.522821 ; 21.9726867676  
6.895542 ; 21.3441600800  
7.425069 ; 21.8771018982  
11.341332 ; 25.1948013306  
12.909888 ; 26.3065414429  
13.354062 ; 26.6048431396  
11.943339 ; 25.6329250336  
8.912563 ; 23.2500457764  
7.518529 ; 21.9685077667  
7.084131 ; 21.5369968414  
8.605242 ; 22.9796791077  
11.862515 ; 25.5749721527  
13.123750 ; 26.4510097504  
13.362407 ; 26.6103839874  
11.449098 ; 25.2743511200  
8.920908 ; 23.2572975159  
7.842540 ; 22.2796573639  
7.526874 ; 21.9766311646  
9.884596 ; 24.0662937164  
12.344359 ; 25.9166660309  
13.341664 ; 26.5966091156  
13.366698 ; 26.6132335663  
11.004924 ; 24.9431877136  
8.945942 ; 23.2790336609  
8.106709 ; 22.5270557404  
7.927894 ; 22.3601932526  
10.809182 ; 24.7944145203  
12.766122 ; 26.2085266113  
13.566493 ; 26.7451763153  
13.456105 ; 26.6724376678  
10.694741 ; 24.7066040039  
8.964300 ; 23.2949466705  
8.235216 ; 22.6454658508  
8.166790 ; 22.5825710297  
11.436461 ; 25.2650489807  
13.042687 ; 26.3964347839  
13.703345 ; 26.8348064423  
13.076066 ; 26.4189338684  
10.310649 ; 24.4072189331  
8.818865 ; 23.1682815552  
8.187532 ; 22.6016731262  
8.460045 ; 22.8496990204  
11.883258 ; 25.5898704529  
13.217210 ; 26.5136508942  
13.570546 ; 26.7478389740  
12.463092 ; 25.9994907379  
9.833097 ; 24.0244274139  
8.567572 ; 22.9460983276  
8.123398 ; 22.5425033569  
9.257555 ; 23.5462474823  
12.249230 ; 25.8499202728  
13.358354 ; 26.6076946259  
13.524531 ; 26.7175731659  
11.777162 ; 25.5134868622  
9.274244 ; 23.5603866577  
8.187532 ; 22.6016731262  
7.851123 ; 22.2877807617  
9.961367 ; 24.1284389496  
12.425422 ; 25.9732704163  
13.418435 ; 26.6475257874  
13.456105 ; 26.6724376678  
10.911225 ; 24.8721942902  
8.580208 ; 22.9573745728  
7.620573 ; 22.0674495697  
7.412433 ; 21.8646831512  
10.425090 ; 24.4971847534  
12.591599 ; 26.0885467529  
13.485431 ; 26.6918010712  
13.439416 ; 26.6614074707  
10.144471 ; 24.2753829956  
8.021355 ; 22.4477157593  
7.161140 ; 21.6147556305  
7.101058 ; 21.5541362762  
10.842799 ; 24.8200931549  
12.808084 ; 26.2372093201  
13.609647 ; 26.7735042572  
12.982606 ; 26.3558425903  
9.444714 ; 23.7038669586  
7.570266 ; 22.0187816620  
6.845474 ; 21.2923736572  
7.152557 ; 21.6061153412  
11.274337 ; 25.1450939178  
12.978314 ; 26.3529357910  
13.655900 ; 26.8038005829  
12.279986 ; 25.8715362549  
9.010315 ; 23.3347377777  
7.467031 ; 21.9182357788  
6.964206 ; 21.4147739410  
8.187532 ; 22.6016731262  
11.773108 ; 25.5105609894  
13.166903 ; 26.4799709320  
13.481139 ; 26.6889705658  
11.619328 ; 25.3990001678  
8.758783 ; 23.1155471802  
7.518529 ; 21.9685077667  
7.169485 ; 21.6231479645  
9.390116 ; 23.6581039429  
12.198924 ; 25.8144836426  
13.337373 ; 26.5937576294  
13.464450 ; 26.6779518127  
11.004924 ; 24.9431877136  
8.592606 ; 22.9684238434  
7.578611 ; 22.0268707275  
7.364988 ; 21.8179340363  
10.302304 ; 24.4006309509  
12.595653 ; 26.0913448334  
13.549565 ; 26.7340469360  
13.541221 ; 26.7285575867  
10.566234 ; 24.6072463989  
8.511782 ; 22.8961830139  
7.668018 ; 22.1131515503  
7.560491 ; 22.0093002319  
11.023044 ; 24.9568691254  
12.923955 ; 26.3160934448  
13.703345 ; 26.8348064423  
13.396024 ; 26.6326808929  
10.161160 ; 24.2886867523  
8.366346 ; 22.7650299072  
7.624864 ; 22.0715904236  
7.761716 ; 22.2028579712  
11.521577 ; 25.3275718689  
13.098477 ; 26.4340209961  
13.755082 ; 26.8685359955  
12.722730 ; 26.1787986755  
9.645700 ; 23.8708305359  
8.127689 ; 22.5464744568  
7.591247 ; 22.0391044617  
8.499146 ; 22.8848457336  
11.904239 ; 25.6049232483  
13.217210 ; 26.5136508942  
13.545512 ; 26.7313823700  
11.912822 ; 25.6110744476  
9.053707 ; 23.3721351624  
7.770061 ; 22.2108116150  
7.360696 ; 21.8136940002  
9.346962 ; 23.6218051910  
12.168406 ; 25.7929401398  
13.310908 ; 26.5761566162  
13.528823 ; 26.7203998566  
11.124848 ; 25.0334644318  
8.486509 ; 22.8735008240  
7.364988 ; 21.8179340363  
7.122039 ; 21.5753421783  
9.965658 ; 24.1319046021  
12.369393 ; 25.9341735840  
13.362407 ; 26.6103839874  
13.456105 ; 26.6724376678  
10.161160 ; 24.2886867523  
7.749080 ; 22.1908016205  
6.768465 ; 21.2122287750  
6.658315 ; 21.0965309143  
10.352611 ; 24.4402828217  
12.506246 ; 26.0294647217  
13.396024 ; 26.6326808929  
13.213157 ; 26.5109405518  
9.355307 ; 23.6288337708  
7.223844 ; 21.6776580811  
6.388664 ; 20.8078060150  
6.517171 ; 20.9463958740  
10.792493 ; 24.7816486359  
12.650250 ; 26.1289920807  
13.439416 ; 26.6614074707  
12.398719 ; 25.9546508789  
8.682013 ; 23.0478153229  
6.874799 ; 21.3227367401  
6.286621 ; 20.6964244843  
7.250309 ; 21.7040996552  
11.222838 ; 25.1067485809  
12.799739 ; 26.2315101624  
13.333081 ; 26.5909042358  
11.534213 ; 25.3368282318  
8.166790 ; 22.5825710297  
6.683349 ; 21.1229362488  
6.239175 ; 20.6442298889  
8.341312 ; 22.7423019409  
11.602639 ; 25.3868331909  
12.961625 ; 26.3416366577  
13.306617 ; 26.5732994080  
10.694741 ; 24.7066040039  
7.740736 ; 22.1828327179  
6.508827 ; 20.9374523163  
6.243467 ; 20.6489601135  
9.249210 ; 23.5391712189  
11.976956 ; 25.6569519043  
13.102769 ; 26.4369049072  
13.281583 ; 26.5566253662  
9.974003 ; 24.1386375427  
7.412433 ; 21.8646831512  
6.380319 ; 20.7987403870  
6.269931 ; 20.6780948639  
9.974003 ; 24.1386375427  
12.253522 ; 25.8529376984  
13.183831 ; 26.4913120270  
13.192176 ; 26.4969005585  
9.286880 ; 23.5710830688  
7.092475 ; 21.5454502106  
6.230831 ; 20.6350212097  
6.299257 ; 20.7102832794  
10.587214 ; 24.6235218048  
12.506246 ; 26.0294647217  
13.302564 ; 26.5706005096  
12.454747 ; 25.9936885834  
8.702993 ; 23.0663642883  
6.866216 ; 21.3138580322  
6.234884 ; 20.6394958496  
7.036685 ; 21.4888057709  
11.094331 ; 25.0105533600  
12.718677 ; 26.1760177612  
13.293981 ; 26.5648841858  
11.640309 ; 25.4142780304  
8.235216 ; 22.6454658508  
6.725311 ; 21.1670513153  
6.278276 ; 20.6872634888  
8.170843 ; 22.5863075256  
11.534213 ; 25.3368282318  
12.919663 ; 26.3131809235  
13.319253 ; 26.5817089081  
10.902881 ; 24.8658504486  
7.919549 ; 22.3523445129  
6.662368 ; 21.1008110046  
6.363391 ; 20.7803325653  
9.197474 ; 23.4951972961  
11.972665 ; 25.6538906097  
13.123750 ; 26.4510097504  
13.345717 ; 26.5993022919  
10.161160 ; 24.2886867523  
7.539510 ; 21.9889240265  
6.482124 ; 20.9087810516  
6.330013 ; 20.7439346313  
9.926558 ; 24.1003017426  
12.275933 ; 25.8686904907  
13.242482 ; 26.5305385590  
13.345717 ; 26.5993022919  
9.756088 ; 23.9615459442  
7.624864 ; 22.0715904236  
6.781101 ; 21.2254219055  
6.747484 ; 21.1902904510  
10.740756 ; 24.7419853210  
12.612580 ; 26.1030292511  
13.396024 ; 26.6326808929  
12.847184 ; 26.2638816833  
9.637356 ; 23.8639450073  
8.013010 ; 22.4399280548  
7.412433 ; 21.8646831512  
7.867813 ; 22.3035640717  
11.499166 ; 25.3111400604  
12.932300 ; 26.3217544556  
13.379334 ; 26.6216163635  
12.271642 ; 25.8656749725  
9.492159 ; 23.7434921265  
8.196115 ; 22.6095695496  
7.732391 ; 22.1748580933  
9.083033 ; 23.3973445892  
12.001990 ; 25.6748180389  
13.148784 ; 26.4678173065  
13.400315 ; 26.6355247498  
11.648654 ; 25.4203491211  
9.168148 ; 23.4701995850  
8.077383 ; 22.4998607635  
7.749080 ; 22.1908016205  
9.957314 ; 24.1251678467  
12.321948 ; 25.9009723663  
13.277291 ; 26.5537643433  
13.408660 ; 26.6410522461  
11.004924 ; 24.9431877136  
8.767366 ; 23.1230964661  
7.830142 ; 22.2679119110  
7.655382 ; 22.1009979248  
10.557889 ; 24.6007652283  
12.560843 ; 26.0672893524  
13.366698 ; 26.6132335663  
13.379334 ; 26.6216163635  
10.289668 ; 24.3906517029  
8.289576 ; 22.6951828003  
7.493495 ; 21.9440994263  
7.416725 ; 21.8689022064  
10.987996 ; 24.9303913116  
12.727021 ; 26.1817398071  
13.451814 ; 26.6696014404  
12.982606 ; 26.3558425903  
9.589911 ; 23.8247184753  
7.834196 ; 22.2717533112  
7.156848 ; 21.6104354858  
7.539510 ; 21.9889240265  
11.355399 ; 25.2052154541  
12.888907 ; 26.2922821045  
13.439416 ; 26.6614074707  
12.182235 ; 25.8027057648  
8.916616 ; 23.2535686493  
7.385969 ; 21.8386325836  
6.870508 ; 21.3182983398  
8.255959 ; 22.6644630432  
11.648654 ; 25.4203491211  
13.009070 ; 26.3737392426  
13.400315 ; 26.6355247498  
11.507749 ; 25.3174362183  
8.665323 ; 23.0330352783  
7.425069 ; 21.8771018982  
7.084131 ; 21.5369968414  
9.390116 ; 23.6581039429  
12.091397 ; 25.7384128571  
13.200521 ; 26.5024871826  
13.430833 ; 26.6557292938  
11.094331 ; 25.0105533600  
8.792400 ; 23.1450824738  
7.851123 ; 22.2877807617  
7.641553 ; 22.0876808167  
10.468482 ; 24.5311279297  
12.539863 ; 26.0527667999  
13.375043 ; 26.6187705994  
13.447761 ; 26.6669235229  
10.757684 ; 24.7549762726  
8.877516 ; 23.2195301056  
